binary_id,label,cwe_id
BIN_4194288,0,
BIN_4195673,1,CWE-122
BIN_4196279,0,
BIN_4199403,1,CWE-367
BIN_4199740,1,CWE-762
BIN_4200105,1,CWE-121
BIN_4200245,1,CWE-546
BIN_4200673,0,
BIN_4203740,0,
BIN_4204939,1,CWE-415
BIN_4205198,1,CWE-400
BIN_4205240,0,
BIN_4211664,0,
BIN_4213703,0,
BIN_4214132,0,
BIN_4214304,0,
BIN_4216392,1,CWE-758
BIN_4219112,0,
BIN_4219298,1,CWE-617
BIN_4219355,0,
BIN_4222021,1,CWE-122
BIN_4222208,1,CWE-127
BIN_4222567,1,CWE-127
BIN_4224337,0,
BIN_4228180,1,CWE-401
BIN_4228320,1,CWE-761
BIN_4228349,0,
BIN_4230130,1,CWE-762
BIN_4232392,0,
BIN_4233312,1,CWE-690
BIN_4235805,0,
BIN_4239006,1,CWE-680
BIN_4240007,1,CWE-122
BIN_4241497,0,
BIN_4246355,0,
BIN_4249194,1,CWE-690
BIN_4249284,0,
BIN_4250062,1,CWE-121
BIN_4250627,0,
BIN_4251109,0,
BIN_4252073,0,
BIN_4252570,0,
BIN_4254153,0,
BIN_4255460,0,
BIN_4255737,0,
BIN_4257304,1,CWE-762
BIN_4261445,1,CWE-121
BIN_4261638,0,
BIN_4262043,1,CWE-590
BIN_4262145,0,
BIN_4265038,1,CWE-124
BIN_4266175,0,
BIN_4266228,1,CWE-195
BIN_4267174,0,
BIN_4268285,1,CWE-122
BIN_4268452,1,CWE-121
BIN_4269764,1,CWE-761
BIN_4270157,1,CWE-122
BIN_4270419,0,
BIN_4270967,0,
BIN_4273410,0,
BIN_4274431,1,CWE-416
BIN_4276354,1,CWE-121
BIN_4276856,0,
BIN_4277326,1,CWE-127
BIN_4277331,1,CWE-680
BIN_4279504,0,
BIN_4280645,0,
BIN_4283007,0,
BIN_4284522,1,CWE-690
BIN_4285570,1,CWE-762
BIN_4286852,0,
BIN_4286956,0,
BIN_4287086,0,
BIN_4287181,1,CWE-124
BIN_4287394,0,
BIN_4288098,1,CWE-036
BIN_4288457,0,
BIN_4288691,0,
BIN_4289024,1,CWE-134
BIN_4291409,1,CWE-606
BIN_4292799,1,CWE-121
BIN_4293267,1,CWE-843
BIN_4295780,0,
BIN_4296402,0,
BIN_4298086,0,
BIN_4298849,0,
BIN_4298865,0,
BIN_4298974,1,CWE-680
BIN_4300645,1,CWE-121
BIN_4301901,1,CWE-123
BIN_4303529,0,
BIN_4303549,0,
BIN_4305208,0,
BIN_4305909,0,
BIN_4306918,1,CWE-416
BIN_4307435,1,CWE-122
BIN_4310985,0,
BIN_4312596,0,
BIN_4314194,0,
BIN_4314407,1,CWE-121
BIN_4315211,0,
BIN_4317697,0,
BIN_4317727,0,
BIN_4318297,0,
BIN_4318401,1,CWE-416
BIN_4319310,1,CWE-457
BIN_4321034,1,CWE-197
BIN_4321634,0,
BIN_4321923,1,CWE-121
BIN_4322289,1,CWE-590
BIN_4324997,0,
BIN_4326103,1,CWE-762
BIN_4329564,1,CWE-122
BIN_4330184,1,CWE-690
BIN_4330356,0,
BIN_4332070,0,
BIN_4333844,0,
BIN_4333984,0,
BIN_4334354,0,
BIN_4338831,1,CWE-762
BIN_4338884,1,CWE-762
BIN_4340158,0,
BIN_4342217,0,
BIN_4343190,0,
BIN_4343753,1,CWE-369
BIN_4345267,0,
BIN_4348167,0,
BIN_4348653,0,
BIN_4350300,0,
BIN_4350719,0,
BIN_4351308,1,CWE-190
BIN_4352550,1,CWE-078
BIN_4352948,0,
BIN_4353131,1,CWE-122
BIN_4353381,0,
BIN_4353439,0,
BIN_4353766,0,
BIN_4354024,0,
BIN_4354182,1,CWE-122
BIN_4354872,0,
BIN_4356867,1,CWE-122
BIN_4357079,0,
BIN_4357520,0,
BIN_4357636,0,
BIN_4357808,1,CWE-427
BIN_4358564,0,
BIN_4358700,0,
BIN_4359247,0,
BIN_4360361,1,CWE-426
BIN_4361131,0,
BIN_4361895,1,CWE-369
BIN_4361978,0,
BIN_4362024,0,
BIN_4362500,1,CWE-761
BIN_4365431,0,
BIN_4373896,1,CWE-122
BIN_4373901,1,CWE-122
BIN_4374164,0,
BIN_4375862,1,CWE-122
BIN_4377140,0,
BIN_4377480,0,
BIN_4378446,1,CWE-253
BIN_4378578,1,CWE-121
BIN_4379813,1,CWE-416
BIN_4383269,0,
BIN_4385373,1,CWE-426
BIN_4387095,1,CWE-761
BIN_4387461,1,CWE-121
BIN_4388373,0,
BIN_4389066,0,
BIN_4389382,0,
BIN_4390572,1,CWE-483
BIN_4390659,0,
BIN_4390808,0,
BIN_4391218,0,
BIN_4391596,0,
BIN_4393668,0,
BIN_4394182,1,CWE-681
BIN_4395023,1,CWE-401
BIN_4395101,1,CWE-762
BIN_4395641,0,
BIN_4396083,1,CWE-134
BIN_4396869,1,CWE-126
BIN_4397650,0,
BIN_4398139,0,
BIN_4398830,1,CWE-122
BIN_4398865,0,
BIN_4400464,1,CWE-427
BIN_4400640,1,CWE-195
BIN_4402785,0,
BIN_4405086,0,
BIN_4405274,0,
BIN_4405868,1,CWE-124
BIN_4407924,1,CWE-590
BIN_4409056,0,
BIN_4411351,0,
BIN_4411536,1,CWE-563
BIN_4412668,0,
BIN_4412969,1,CWE-590
BIN_4413521,0,
BIN_4417862,1,CWE-369
BIN_4417887,0,
BIN_4417979,0,
BIN_4418838,1,CWE-401
BIN_4420399,1,CWE-761
BIN_4420759,1,CWE-758
BIN_4421375,0,
BIN_4422325,1,CWE-476
BIN_4422993,0,
BIN_4424563,0,
BIN_4425181,0,
BIN_4426076,0,
BIN_4426241,0,
BIN_4427476,0,
BIN_4427853,0,
BIN_4428401,0,
BIN_4428642,0,
BIN_4432018,1,CWE-126
BIN_4432906,1,CWE-416
BIN_4433264,0,
BIN_4434600,1,CWE-762
BIN_4434795,0,
BIN_4435709,0,
BIN_4436027,0,
BIN_4440151,0,
BIN_4440298,0,
BIN_4440703,1,CWE-121
BIN_4440899,0,
BIN_4441769,1,CWE-194
BIN_4441789,1,CWE-124
BIN_4441925,0,
BIN_4442625,0,
BIN_4446742,0,
BIN_4447396,0,
BIN_4447575,0,
BIN_4448378,1,CWE-194
BIN_4450014,0,
BIN_4452755,0,
BIN_4453172,0,
BIN_4454727,1,CWE-369
BIN_4454867,0,
BIN_4456663,1,CWE-197
BIN_4457316,0,
BIN_4457366,1,CWE-078
BIN_4458257,1,CWE-762
BIN_4459731,1,CWE-590
BIN_4462162,1,CWE-401
BIN_4464095,1,CWE-078
BIN_4465107,0,
BIN_4465957,0,
BIN_4466089,0,
BIN_4466165,1,CWE-762
BIN_4466344,1,CWE-124
BIN_4466932,1,CWE-606
BIN_4467144,1,CWE-194
BIN_4467175,0,
BIN_4468201,0,
BIN_4468618,1,CWE-758
BIN_4469686,0,
BIN_4469783,1,CWE-191
BIN_4472648,0,
BIN_4472895,0,
BIN_4477075,0,
BIN_4479279,1,CWE-369
BIN_4480518,1,CWE-121
BIN_4481371,1,CWE-590
BIN_4481558,0,
BIN_4482806,0,
BIN_4483031,0,
BIN_4483458,0,
BIN_4483847,0,
BIN_4484681,0,
BIN_4486097,0,
BIN_4486602,0,
BIN_4487941,1,CWE-124
BIN_4487976,0,
BIN_4488333,0,
BIN_4489787,1,CWE-398
BIN_4490169,0,
BIN_4491497,0,
BIN_4492829,1,CWE-122
BIN_4498077,1,CWE-789
BIN_4499549,1,CWE-191
BIN_4499615,1,CWE-484
BIN_4501691,0,
BIN_4502116,0,
BIN_4502627,0,
BIN_4503992,0,
BIN_4507831,0,
BIN_4509393,0,
BIN_4509596,1,CWE-416
BIN_4510429,0,
BIN_4510437,0,
BIN_4513113,1,CWE-124
BIN_4513322,0,
BIN_4513388,0,
BIN_4514796,0,
BIN_4515257,1,CWE-122
BIN_4515759,0,
BIN_4517055,0,
BIN_4517407,0,
BIN_4517610,1,CWE-126
BIN_4517813,0,
BIN_4518862,1,CWE-124
BIN_4521035,0,
BIN_4524753,1,CWE-191
BIN_4525269,0,
BIN_4525395,1,CWE-127
BIN_4525986,1,CWE-197
BIN_4527019,1,CWE-690
BIN_4530242,1,CWE-122
BIN_4531189,0,
BIN_4531988,1,CWE-197
BIN_4533578,1,CWE-415
BIN_4534371,1,CWE-762
BIN_4534380,0,
BIN_4536589,0,
BIN_4537036,1,CWE-023
BIN_4540506,0,
BIN_4540868,0,
BIN_4541128,1,CWE-134
BIN_4543154,0,
BIN_4544012,1,CWE-121
BIN_4544262,1,CWE-121
BIN_4544595,1,CWE-197
BIN_4544715,1,CWE-197
BIN_4545525,0,
BIN_4546433,1,CWE-121
BIN_4547076,0,
BIN_4547901,0,
BIN_4550753,1,CWE-761
BIN_4551365,0,
BIN_4552934,1,CWE-590
BIN_4554338,0,
BIN_4554666,1,CWE-122
BIN_4555483,0,
BIN_4558522,1,CWE-190
BIN_4559254,0,
BIN_4560044,1,CWE-511
BIN_4561850,1,CWE-122
BIN_4562876,0,
BIN_4564039,1,CWE-400
BIN_4564046,1,CWE-078
BIN_4566282,0,
BIN_4566995,0,
BIN_4568277,0,
BIN_4569894,0,
BIN_4570688,1,CWE-127
BIN_4572328,1,CWE-427
BIN_4573035,1,CWE-126
BIN_4573562,1,CWE-122
BIN_4573926,1,CWE-761
BIN_4575013,0,
BIN_4575082,1,CWE-690
BIN_4576493,0,
BIN_4578982,0,
BIN_4579817,1,CWE-400
BIN_4580809,1,CWE-124
BIN_4581161,1,CWE-127
BIN_4581263,1,CWE-590
BIN_4582592,1,CWE-078
BIN_4583030,1,CWE-127
BIN_4584250,1,CWE-121
BIN_4584559,1,CWE-134
BIN_4587957,0,
BIN_4588562,1,CWE-122
BIN_4588957,0,
BIN_4589066,0,
BIN_4590520,1,CWE-121
BIN_4593809,0,
BIN_4593826,0,
BIN_4593885,0,
BIN_4596800,0,
BIN_4597173,1,CWE-078
BIN_4597639,1,CWE-401
BIN_4598547,0,
BIN_4600559,0,
BIN_4600646,1,CWE-758
BIN_4602090,1,CWE-134
BIN_4603486,0,
BIN_4604903,0,
BIN_4607780,0,
BIN_4611264,0,
BIN_4611734,1,CWE-194
BIN_4612473,0,
BIN_4613015,1,CWE-122
BIN_4614640,0,
BIN_4614684,0,
BIN_4616542,0,
BIN_4616875,0,
BIN_4617259,1,CWE-078
BIN_4618006,0,
BIN_4620175,0,
BIN_4621470,0,
BIN_4621500,1,CWE-191
BIN_4621899,1,CWE-122
BIN_4622460,0,
BIN_4622976,1,CWE-416
BIN_4625280,1,CWE-134
BIN_4626791,0,
BIN_4631846,0,
BIN_4631888,0,
BIN_4634082,0,
BIN_4635135,0,
BIN_4635807,1,CWE-690
BIN_4635905,1,CWE-457
BIN_4636255,0,
BIN_4637178,1,CWE-122
BIN_4639721,0,
BIN_4641387,0,
BIN_4642645,0,
BIN_4642919,1,CWE-194
BIN_4644679,0,
BIN_4647063,0,
BIN_4647141,1,CWE-590
BIN_4647259,1,CWE-122
BIN_4651390,1,CWE-122
BIN_4652144,0,
BIN_4652269,0,
BIN_4652833,0,
BIN_4653705,0,
BIN_4654486,0,
BIN_4655668,0,
BIN_4657956,0,
BIN_4658504,1,CWE-122
BIN_4659425,0,
BIN_4659539,0,
BIN_4660480,1,CWE-127
BIN_4660605,0,
BIN_4661076,1,CWE-195
BIN_4661571,0,
BIN_4662209,0,
BIN_4662740,0,
BIN_4664252,1,CWE-122
BIN_4665720,1,CWE-457
BIN_4669332,0,
BIN_4671979,0,
BIN_4672048,0,
BIN_4672476,1,CWE-127
BIN_4673041,0,
BIN_4674667,1,CWE-526
BIN_4675825,1,CWE-122
BIN_4676134,0,
BIN_4677205,1,CWE-190
BIN_4678601,1,CWE-127
BIN_4678623,1,CWE-122
BIN_4679034,0,
BIN_4679481,1,CWE-762
BIN_4679624,0,
BIN_4679715,1,CWE-122
BIN_4680435,1,CWE-124
BIN_4681755,0,
BIN_4685372,0,
BIN_4686693,1,CWE-194
BIN_4687114,0,
BIN_4689588,0,
BIN_4689674,0,
BIN_4690993,0,
BIN_4693351,1,CWE-590
BIN_4694939,1,CWE-127
BIN_4695231,1,CWE-078
BIN_4698581,0,
BIN_4698694,0,
BIN_4699820,0,
BIN_4699859,0,
BIN_4700597,0,
BIN_4700625,0,
BIN_4703400,1,CWE-134
BIN_4703624,0,
BIN_4704985,0,
BIN_4705135,0,
BIN_4705323,0,
BIN_4706230,0,
BIN_4706649,0,
BIN_4707361,0,
BIN_4712893,1,CWE-457
BIN_4713169,1,CWE-121
BIN_4713475,0,
BIN_4715823,0,
BIN_4716142,0,
BIN_4717443,1,CWE-122
BIN_4718160,0,
BIN_4718937,1,CWE-606
BIN_4719496,1,CWE-023
BIN_4719926,1,CWE-121
BIN_4721064,0,
BIN_4722954,0,
BIN_4725487,0,
BIN_4727699,0,
BIN_4728806,1,CWE-457
BIN_4729058,1,CWE-457
BIN_4730236,0,
BIN_4730969,1,CWE-121
BIN_4731905,1,CWE-398
BIN_4732147,1,CWE-122
BIN_4735157,0,
BIN_4737033,1,CWE-124
BIN_4739186,0,
BIN_4739893,1,CWE-122
BIN_4740810,1,CWE-665
BIN_4741161,0,
BIN_4741499,1,CWE-606
BIN_4742585,0,
BIN_4743673,0,
BIN_4746843,0,
BIN_4747292,1,CWE-762
BIN_4748253,0,
BIN_4748355,0,
BIN_4749549,0,
BIN_4750289,0,
BIN_4751741,1,CWE-134
BIN_4752494,1,CWE-511
BIN_4753578,0,
BIN_4756004,0,
BIN_4756035,0,
BIN_4756191,1,CWE-124
BIN_4756410,1,CWE-078
BIN_4757048,0,
BIN_4757817,0,
BIN_4758163,1,CWE-124
BIN_4758723,1,CWE-590
BIN_4759257,1,CWE-546
BIN_4762735,1,CWE-127
BIN_4763617,1,CWE-401
BIN_4765652,0,
BIN_4766113,1,CWE-121
BIN_4769100,1,CWE-123
BIN_4769984,1,CWE-563
BIN_4772134,0,
BIN_4772899,1,CWE-195
BIN_4773358,1,CWE-124
BIN_4775131,1,CWE-122
BIN_4775875,1,CWE-126
BIN_4776467,1,CWE-121
BIN_4776745,0,
BIN_4777338,1,CWE-590
BIN_4779372,0,
BIN_4779518,0,
BIN_4780818,0,
BIN_4782063,1,CWE-121
BIN_4782448,1,CWE-122
BIN_4782949,0,
BIN_4784382,0,
BIN_4785168,0,
BIN_4785351,0,
BIN_4786696,0,
BIN_4787813,0,
BIN_4790891,0,
BIN_4791422,0,
BIN_4792264,1,CWE-190
BIN_4793279,1,CWE-590
BIN_4794324,0,
BIN_4797433,0,
BIN_4797442,1,CWE-197
BIN_4797769,0,
BIN_4798532,0,
BIN_4799505,1,CWE-127
BIN_4801819,1,CWE-121
BIN_4802766,0,
BIN_4803097,0,
BIN_4804590,0,
BIN_4804657,0,
BIN_4806400,0,
BIN_4806525,1,CWE-617
BIN_4806956,0,
BIN_4808389,1,CWE-023
BIN_4810890,0,
BIN_4813025,0,
BIN_4813529,0,
BIN_4813802,0,
BIN_4814541,0,
BIN_4816051,1,CWE-401
BIN_4816274,0,
BIN_4817237,0,
BIN_4817582,0,
BIN_4819773,0,
BIN_4820776,0,
BIN_4820971,0,
BIN_4822807,0,
BIN_4823811,0,
BIN_4824014,1,CWE-426
BIN_4825634,0,
BIN_4826815,1,CWE-427
BIN_4827209,0,
BIN_4828752,0,
BIN_4832690,1,CWE-457
BIN_4833344,1,CWE-457
BIN_4833713,1,CWE-126
BIN_4834838,0,
BIN_4835099,0,
BIN_4835434,1,CWE-134
BIN_4835952,0,
BIN_4837334,0,
BIN_4838686,0,
BIN_4839453,1,CWE-457
BIN_4840196,0,
BIN_4840565,0,
BIN_4842068,0,
BIN_4843153,1,CWE-121
BIN_4844627,1,CWE-134
BIN_4845424,1,CWE-122
BIN_4846625,1,CWE-762
BIN_4846863,1,CWE-680
BIN_4847384,1,CWE-126
BIN_4850188,1,CWE-617
BIN_4850552,1,CWE-457
BIN_4852807,0,
BIN_4852831,1,CWE-121
BIN_4853544,0,
BIN_4854072,0,
BIN_4855991,0,
BIN_4858039,0,
BIN_4860258,1,CWE-122
BIN_4861599,0,
BIN_4862642,0,
BIN_4863752,0,
BIN_4866114,0,
BIN_4866466,1,CWE-122
BIN_4866823,1,CWE-758
BIN_4869005,0,
BIN_4870652,0,
BIN_4871298,0,
BIN_4871798,0,
BIN_4871883,0,
BIN_4872499,1,CWE-590
BIN_4873053,1,CWE-377
BIN_4873459,1,CWE-121
BIN_4874661,0,
BIN_4875406,0,
BIN_4875515,1,CWE-197
BIN_4877550,0,
BIN_4877656,0,
BIN_4878165,0,
BIN_4878432,0,
BIN_4878657,1,CWE-121
BIN_4878975,0,
BIN_4879427,1,CWE-078
BIN_4879722,0,
BIN_4881601,0,
BIN_4882945,1,CWE-758
BIN_4883002,1,CWE-191
BIN_4884135,0,
BIN_4884480,0,
BIN_4885394,1,CWE-124
BIN_4887960,0,
BIN_4888633,1,CWE-124
BIN_4888644,1,CWE-036
BIN_4888815,1,CWE-122
BIN_4894064,1,CWE-127
BIN_4894139,1,CWE-401
BIN_4896589,0,
BIN_4897688,0,
BIN_4898078,1,CWE-190
BIN_4899529,0,
BIN_4899933,0,
BIN_4900325,1,CWE-126
BIN_4901287,0,
BIN_4901288,0,
BIN_4901691,0,
BIN_4901986,1,CWE-121
BIN_4902351,0,
BIN_4902755,1,CWE-127
BIN_4903419,0,
BIN_4903623,1,CWE-121
BIN_4904327,0,
BIN_4904545,0,
BIN_4904749,1,CWE-191
BIN_4904816,0,
BIN_4905064,0,
BIN_4908948,0,
BIN_4909357,1,CWE-758
BIN_4911518,0,
BIN_4912516,0,
BIN_4912892,1,CWE-078
BIN_4915073,1,CWE-195
BIN_4915424,1,CWE-121
BIN_4916024,1,CWE-758
BIN_4916286,1,CWE-121
BIN_4918214,0,
BIN_4918441,0,
BIN_4918871,0,
BIN_4919105,0,
BIN_4919123,0,
BIN_4919394,1,CWE-023
BIN_4920813,0,
BIN_4921107,0,
BIN_4921411,1,CWE-416
BIN_4922177,0,
BIN_4922247,1,CWE-762
BIN_4922777,1,CWE-121
BIN_4923108,1,CWE-124
BIN_4923163,1,CWE-195
BIN_4924391,0,
BIN_4924697,0,
BIN_4928775,1,CWE-122
BIN_4929221,0,
BIN_4929947,1,CWE-590
BIN_4930180,0,
BIN_4931808,1,CWE-590
BIN_4932191,0,
BIN_4934055,1,CWE-122
BIN_4934538,0,
BIN_4935927,1,CWE-680
BIN_4943370,0,
BIN_4944182,0,
BIN_4944592,0,
BIN_4945192,0,
BIN_4947832,0,
BIN_4955490,1,CWE-121
BIN_4955762,1,CWE-191
BIN_4955911,1,CWE-121
BIN_4957021,0,
BIN_4957577,0,
BIN_4957667,0,
BIN_4959829,0,
BIN_4962211,1,CWE-762
BIN_4962884,0,
BIN_4966730,1,CWE-122
BIN_4967291,1,CWE-680
BIN_4967391,0,
BIN_4968301,1,CWE-127
BIN_4969813,0,
BIN_4970430,1,CWE-121
BIN_4971172,0,
BIN_4972201,0,
BIN_4975298,1,CWE-511
BIN_4977579,1,CWE-197
BIN_4977938,0,
BIN_4979126,0,
BIN_4979728,0,
BIN_4980161,0,
BIN_4980721,0,
BIN_4981096,0,
BIN_4981487,0,
BIN_4982563,0,
BIN_4982569,0,
BIN_4982618,1,CWE-762
BIN_4982687,1,CWE-195
BIN_4983756,0,
BIN_4984184,0,
BIN_4984856,1,CWE-121
BIN_4984930,0,
BIN_4985485,0,
BIN_4988713,0,
BIN_4989787,1,CWE-121
BIN_4990117,1,CWE-758
BIN_4991792,1,CWE-127
BIN_4993727,0,
BIN_4994077,0,
BIN_4996681,0,
BIN_4996856,1,CWE-122
BIN_5000199,0,
BIN_5001462,1,CWE-762
BIN_5005164,0,
BIN_5006105,0,
BIN_5006257,1,CWE-758
BIN_5007887,1,CWE-121
BIN_5008127,1,CWE-122
BIN_5008312,0,
BIN_5009957,0,
BIN_5011638,0,
BIN_5012922,1,CWE-377
BIN_5014166,1,CWE-690
BIN_5014858,0,
BIN_5016056,0,
BIN_5017338,1,CWE-843
BIN_5017380,1,CWE-194
BIN_5018494,0,
BIN_5021566,0,
BIN_5023538,1,CWE-121
BIN_5024703,0,
BIN_5025727,1,CWE-190
BIN_5026113,0,
BIN_5026126,1,CWE-124
BIN_5026639,1,CWE-134
BIN_5031177,0,
BIN_5031260,1,CWE-606
BIN_5032585,0,
BIN_5033070,1,CWE-127
BIN_5033410,0,
BIN_5033631,1,CWE-121
BIN_5033789,1,CWE-416
BIN_5034352,1,CWE-762
BIN_5035581,0,
BIN_5035897,0,
BIN_5039526,0,
BIN_5039748,0,
BIN_5040428,1,CWE-126
BIN_5040479,1,CWE-563
BIN_5044460,0,
BIN_5044527,1,CWE-415
BIN_5047184,0,
BIN_5048681,0,
BIN_5049387,0,
BIN_5052286,1,CWE-459
BIN_5053539,0,
BIN_5055435,0,
BIN_5056173,1,CWE-078
BIN_5057328,1,CWE-122
BIN_5057361,1,CWE-121
BIN_5057860,1,CWE-124
BIN_5058422,0,
BIN_5059419,0,
BIN_5059532,1,CWE-427
BIN_5060671,0,
BIN_5061285,0,
BIN_5061940,0,
BIN_5062304,0,
BIN_5063367,0,
BIN_5063685,0,
BIN_5064157,0,
BIN_5065067,1,CWE-762
BIN_5068983,1,CWE-122
BIN_5069354,0,
BIN_5069454,0,
BIN_5071927,0,
BIN_5072173,0,
BIN_5072422,1,CWE-126
BIN_5075564,1,CWE-121
BIN_5075972,1,CWE-590
BIN_5076067,0,
BIN_5076558,0,
BIN_5080430,0,
BIN_5080803,0,
BIN_5081693,0,
BIN_5082210,1,CWE-121
BIN_5083098,0,
BIN_5083296,0,
BIN_5083429,0,
BIN_5084862,0,
BIN_5087661,1,CWE-789
BIN_5087969,1,CWE-121
BIN_5088640,0,
BIN_5089909,0,
BIN_5091056,0,
BIN_5093708,1,CWE-191
BIN_5094397,1,CWE-122
BIN_5095111,0,
BIN_5095595,0,
BIN_5095682,0,
BIN_5097736,0,
BIN_5098802,1,CWE-194
BIN_5099307,1,CWE-195
BIN_5100203,0,
BIN_5100514,1,CWE-546
BIN_5104196,0,
BIN_5104411,0,
BIN_5106162,0,
BIN_5106614,0,
BIN_5106976,0,
BIN_5109318,0,
BIN_5110502,0,
BIN_5111032,0,
BIN_5112456,1,CWE-122
BIN_5113069,0,
BIN_5114054,1,CWE-122
BIN_5118225,1,CWE-690
BIN_5118946,0,
BIN_5119565,1,CWE-563
BIN_5120036,1,CWE-023
BIN_5121333,0,
BIN_5123866,1,CWE-121
BIN_5124003,1,CWE-121
BIN_5124239,0,
BIN_5125273,0,
BIN_5126448,1,CWE-122
BIN_5126522,1,CWE-194
BIN_5128722,0,
BIN_5129142,1,CWE-121
BIN_5129388,1,CWE-761
BIN_5129912,1,CWE-590
BIN_5130715,1,CWE-023
BIN_5131060,0,
BIN_5131903,0,
BIN_5133303,1,CWE-427
BIN_5133355,0,
BIN_5134373,1,CWE-122
BIN_5135015,0,
BIN_5135251,1,CWE-690
BIN_5135318,0,
BIN_5136539,0,
BIN_5137647,1,CWE-121
BIN_5138346,1,CWE-761
BIN_5140601,0,
BIN_5143862,0,
BIN_5144202,0,
BIN_5144312,0,
BIN_5145627,0,
BIN_5148180,0,
BIN_5148264,1,CWE-121
BIN_5148989,0,
BIN_5149179,0,
BIN_5149547,1,CWE-416
BIN_5149962,0,
BIN_5151592,0,
BIN_5151857,1,CWE-122
BIN_5152403,0,
BIN_5152848,0,
BIN_5153805,1,CWE-126
BIN_5153953,0,
BIN_5156177,1,CWE-121
BIN_5157921,0,
BIN_5158669,1,CWE-122
BIN_5159295,0,
BIN_5159601,0,
BIN_5159792,0,
BIN_5160696,0,
BIN_5161978,1,CWE-681
BIN_5164495,1,CWE-124
BIN_5165583,1,CWE-121
BIN_5168147,0,
BIN_5169556,1,CWE-126
BIN_5170944,1,CWE-134
BIN_5171530,0,
BIN_5172165,0,
BIN_5172262,1,CWE-122
BIN_5173300,1,CWE-124
BIN_5173438,0,
BIN_5173589,0,
BIN_5176220,1,CWE-762
BIN_5178246,1,CWE-194
BIN_5179901,0,
BIN_5179997,0,
BIN_5181601,0,
BIN_5183985,0,
BIN_5185031,0,
BIN_5185674,0,
BIN_5186334,0,
BIN_5186479,1,CWE-127
BIN_5186775,1,CWE-122
BIN_5187109,1,CWE-427
BIN_5187630,0,
BIN_5187891,1,CWE-124
BIN_5189140,0,
BIN_5190431,0,
BIN_5191536,0,
BIN_5191567,1,CWE-476
BIN_5192191,0,
BIN_5192616,1,CWE-762
BIN_5193818,1,CWE-121
BIN_5195123,0,
BIN_5195230,1,CWE-590
BIN_5195383,0,
BIN_5195936,0,
BIN_5196078,0,
BIN_5196477,1,CWE-666
BIN_5197467,1,CWE-427
BIN_5198510,1,CWE-122
BIN_5198548,0,
BIN_5199272,1,CWE-134
BIN_5199921,0,
BIN_5200018,1,CWE-762
BIN_5200959,1,CWE-036
BIN_5202080,0,
BIN_5202108,1,CWE-195
BIN_5203322,0,
BIN_5203990,1,CWE-606
BIN_5210193,1,CWE-190
BIN_5211082,0,
BIN_5211866,1,CWE-124
BIN_5211937,0,
BIN_5212850,1,CWE-122
BIN_5213554,0,
BIN_5214322,1,CWE-762
BIN_5214548,1,CWE-416
BIN_5216434,1,CWE-690
BIN_5217240,0,
BIN_5217660,0,
BIN_5217785,0,
BIN_5218073,0,
BIN_5218651,0,
BIN_5221173,1,CWE-078
BIN_5221375,1,CWE-121
BIN_5221842,1,CWE-590
BIN_5223082,1,CWE-758
BIN_5226206,1,CWE-078
BIN_5226798,0,
BIN_5227547,1,CWE-401
BIN_5229131,0,
BIN_5229695,0,
BIN_5234904,1,CWE-457
BIN_5236943,0,
BIN_5237175,1,CWE-369
BIN_5238077,0,
BIN_5239047,0,
BIN_5239485,1,CWE-590
BIN_5241404,0,
BIN_5242287,0,
BIN_5242635,1,CWE-127
BIN_5243272,0,
BIN_5243353,1,CWE-127
BIN_5247074,0,
BIN_5247801,0,
BIN_5249736,0,
BIN_5250390,1,CWE-400
BIN_5250906,1,CWE-427
BIN_5251260,0,
BIN_5253822,1,CWE-197
BIN_5255090,0,
BIN_5255344,0,
BIN_5256930,0,
BIN_5257668,1,CWE-078
BIN_5258040,1,CWE-121
BIN_5258462,0,
BIN_5260480,0,
BIN_5260790,1,CWE-121
BIN_5261213,0,
BIN_5261655,0,
BIN_5261730,0,
BIN_5262363,0,
BIN_5262957,1,CWE-762
BIN_5264268,0,
BIN_5264863,0,
BIN_5267147,0,
BIN_5268406,0,
BIN_5269285,1,CWE-127
BIN_5269431,0,
BIN_5272525,0,
BIN_5274830,0,
BIN_5275960,0,
BIN_5275975,0,
BIN_5276071,1,CWE-590
BIN_5276678,1,CWE-690
BIN_5276900,1,CWE-190
BIN_5277470,0,
BIN_5278930,1,CWE-762
BIN_5280748,0,
BIN_5280955,1,CWE-617
BIN_5280967,1,CWE-122
BIN_5282744,0,
BIN_5285249,0,
BIN_5286084,0,
BIN_5286103,0,
BIN_5286301,1,CWE-758
BIN_5287489,1,CWE-762
BIN_5287714,0,
BIN_5288507,1,CWE-121
BIN_5288886,0,
BIN_5289076,0,
BIN_5290914,1,CWE-122
BIN_5290957,1,CWE-590
BIN_5291319,1,CWE-617
BIN_5292890,1,CWE-122
BIN_5293944,1,CWE-078
BIN_5294669,1,CWE-127
BIN_5294987,0,
BIN_5296504,1,CWE-590
BIN_5298120,0,
BIN_5299204,1,CWE-124
BIN_5301233,0,
BIN_5301310,0,
BIN_5303120,1,CWE-134
BIN_5303849,0,
BIN_5304719,1,CWE-590
BIN_5307357,0,
BIN_5308310,0,
BIN_5309938,1,CWE-124
BIN_5309987,1,CWE-476
BIN_5311088,0,
BIN_5312280,0,
BIN_5312614,0,
BIN_5312955,1,CWE-680
BIN_5315522,0,
