binary_id,label,cwe_id
BIN_2307565,1,CWE-078
BIN_2307905,1,CWE-427
BIN_2308106,1,CWE-126
BIN_2309774,0,
BIN_2309801,0,
BIN_2309823,0,
BIN_2310201,0,
BIN_2310283,1,CWE-590
BIN_2310307,1,CWE-401
BIN_2310517,0,
BIN_2311042,0,
BIN_2311084,0,
BIN_2311863,1,CWE-036
BIN_2312494,1,CWE-023
BIN_2312658,1,CWE-690
BIN_2312893,1,CWE-762
BIN_2313055,0,
BIN_2313787,1,CWE-758
BIN_2313938,1,CWE-401
BIN_2313975,0,
BIN_2314784,0,
BIN_2315000,1,CWE-390
BIN_2315127,1,CWE-124
BIN_2315365,0,
BIN_2315519,0,
BIN_2315599,1,CWE-190
BIN_2315690,1,CWE-121
BIN_2315766,0,
BIN_2315847,0,
BIN_2316057,0,
BIN_2316309,0,
BIN_2316734,1,CWE-401
BIN_2316743,0,
BIN_2316778,0,
BIN_2317247,0,
BIN_2317459,0,
BIN_2317564,1,CWE-126
BIN_2317756,0,
BIN_2318389,1,CWE-457
BIN_2318763,1,CWE-121
BIN_2318881,0,
BIN_2319048,0,
BIN_2319146,1,CWE-190
BIN_2319156,0,
BIN_2319192,0,
BIN_2319209,1,CWE-789
BIN_2319299,1,CWE-121
BIN_2319587,0,
BIN_2319855,1,CWE-023
BIN_2320082,1,CWE-775
BIN_2320088,0,
BIN_2320925,1,CWE-690
BIN_2321157,0,
BIN_2321484,0,
BIN_2321628,1,CWE-457
BIN_2321645,0,
BIN_2322214,1,CWE-121
BIN_2322350,1,CWE-036
BIN_2322506,0,
BIN_2323145,1,CWE-563
BIN_2323175,1,CWE-127
BIN_2323483,0,
BIN_2323605,1,CWE-036
BIN_2323682,1,CWE-680
BIN_2323853,1,CWE-190
BIN_2324177,0,
BIN_2324399,1,CWE-191
BIN_2324663,0,
BIN_2324786,1,CWE-190
BIN_2325008,1,CWE-122
BIN_2325446,0,
BIN_2325468,0,
BIN_2325827,0,
BIN_2325976,0,
BIN_2326183,1,CWE-195
BIN_2326605,0,
BIN_2326665,0,
BIN_2326838,1,CWE-135
BIN_2326882,1,CWE-401
BIN_2327080,1,CWE-122
BIN_2327154,1,CWE-121
BIN_2327166,1,CWE-195
BIN_2327379,1,CWE-758
BIN_2327414,0,
BIN_2327852,0,
BIN_2327896,1,CWE-190
BIN_2327952,1,CWE-121
BIN_2328598,0,
BIN_2328975,0,
BIN_2328993,1,CWE-127
BIN_2329130,1,CWE-122
BIN_2329292,0,
BIN_2329518,1,CWE-427
BIN_2329717,1,CWE-606
BIN_2329735,0,
BIN_2329996,0,
BIN_2330074,1,CWE-023
BIN_2330493,0,
BIN_2330645,0,
BIN_2330756,1,CWE-126
BIN_2330790,1,CWE-762
BIN_2331160,1,CWE-134
BIN_2331599,1,CWE-036
BIN_2331663,1,CWE-675
BIN_2331797,1,CWE-121
BIN_2331992,1,CWE-789
BIN_2332129,0,
BIN_2332779,1,CWE-194
BIN_2333071,0,
BIN_2333297,0,
BIN_2333388,1,CWE-758
BIN_2333422,1,CWE-036
BIN_2333599,1,CWE-190
BIN_2333972,0,
BIN_2333986,1,CWE-253
BIN_2334150,0,
BIN_2334230,1,CWE-194
BIN_2334256,0,
BIN_2334368,0,
BIN_2334455,0,
BIN_2334687,0,
BIN_2334804,0,
BIN_2334871,1,CWE-773
BIN_2334876,1,CWE-415
BIN_2335031,1,CWE-400
BIN_2335226,1,CWE-078
BIN_2335683,0,
BIN_2335856,1,CWE-789
BIN_2336006,1,CWE-427
BIN_2336322,0,
BIN_2336557,0,
BIN_2336934,1,CWE-789
BIN_2336956,1,CWE-023
BIN_2337003,0,
BIN_2337127,0,
BIN_2337205,1,CWE-606
BIN_2337575,1,CWE-127
BIN_2337675,1,CWE-191
BIN_2337748,1,CWE-762
BIN_2337791,1,CWE-190
BIN_2338103,0,
BIN_2338990,0,
BIN_2339013,0,
BIN_2339225,1,CWE-122
BIN_2339390,0,
BIN_2339433,0,
BIN_2339861,1,CWE-253
BIN_2340100,1,CWE-758
BIN_2340130,1,CWE-457
BIN_2340137,0,
BIN_2340185,0,
BIN_2341824,1,CWE-457
BIN_2341988,1,CWE-190
BIN_2342375,0,
BIN_2342658,0,
BIN_2343929,0,
BIN_2345086,1,CWE-190
BIN_2345236,1,CWE-124
BIN_2345311,1,CWE-762
BIN_2345395,1,CWE-122
BIN_2345500,1,CWE-190
BIN_2345558,0,
BIN_2345580,0,
BIN_2345770,0,
BIN_2345964,1,CWE-762
BIN_2346627,1,CWE-191
BIN_2346840,1,CWE-680
BIN_2347063,0,
BIN_2347337,0,
BIN_2348532,0,
BIN_2348622,0,
BIN_2348639,1,CWE-758
BIN_2348746,0,
BIN_2348834,0,
BIN_2348918,1,CWE-036
BIN_2349138,0,
BIN_2349547,1,CWE-036
BIN_2349927,0,
BIN_2350027,0,
BIN_2350125,1,CWE-253
BIN_2350380,1,CWE-398
BIN_2350383,1,CWE-762
BIN_2350966,0,
BIN_2350996,1,CWE-078
BIN_2351841,0,
BIN_2351996,1,CWE-023
BIN_2352353,0,
BIN_2352397,0,
BIN_2352478,0,
BIN_2352501,1,CWE-190
BIN_2352865,0,
BIN_2352906,0,
BIN_2352983,1,CWE-401
BIN_2353025,0,
BIN_2353179,1,CWE-190
BIN_2353180,1,CWE-401
BIN_2353368,0,
BIN_2353547,0,
BIN_2353556,1,CWE-121
BIN_2353768,0,
BIN_2354134,1,CWE-121
BIN_2354467,0,
BIN_2354562,0,
BIN_2354598,0,
BIN_2355075,0,
BIN_2355318,0,
BIN_2355396,1,CWE-078
BIN_2355428,0,
BIN_2355646,0,
BIN_2355757,1,CWE-121
BIN_2355819,1,CWE-590
BIN_2356016,1,CWE-134
BIN_2356294,1,CWE-590
BIN_2356883,1,CWE-190
BIN_2356911,1,CWE-122
BIN_2357143,0,
BIN_2357173,1,CWE-122
BIN_2357506,1,CWE-023
BIN_2357872,1,CWE-762
BIN_2358407,1,CWE-134
BIN_2358473,1,CWE-390
BIN_2358815,1,CWE-617
BIN_2358990,0,
BIN_2359131,0,
BIN_2359418,1,CWE-773
BIN_2360074,1,CWE-762
BIN_2360245,1,CWE-590
BIN_2360287,0,
BIN_2360461,1,CWE-122
BIN_2360707,1,CWE-253
BIN_2361041,1,CWE-415
BIN_2361071,1,CWE-415
BIN_2361336,1,CWE-121
BIN_2361477,1,CWE-127
BIN_2362150,0,
BIN_2362226,0,
BIN_2362968,0,
BIN_2363299,1,CWE-121
BIN_2363502,0,
BIN_2363652,0,
BIN_2363857,1,CWE-121
BIN_2364031,1,CWE-126
BIN_2364516,0,
BIN_2365079,0,
BIN_2365086,0,
BIN_2365109,0,
BIN_2365146,1,CWE-036
BIN_2365173,1,CWE-680
BIN_2365395,0,
BIN_2365396,0,
BIN_2365419,0,
BIN_2365851,1,CWE-761
BIN_2365875,1,CWE-590
BIN_2365926,1,CWE-546
BIN_2366194,0,
BIN_2366296,0,
BIN_2366858,1,CWE-122
BIN_2366970,0,
BIN_2366994,1,CWE-126
BIN_2367081,1,CWE-036
BIN_2367216,1,CWE-122
BIN_2367384,0,
BIN_2367464,1,CWE-121
BIN_2367888,1,CWE-195
BIN_2368463,1,CWE-127
BIN_2368545,1,CWE-190
BIN_2368605,0,
BIN_2369065,0,
BIN_2369474,0,
BIN_2369769,0,
BIN_2369890,0,
BIN_2370119,1,CWE-762
BIN_2370199,0,
BIN_2370211,0,
BIN_2370273,0,
BIN_2370321,1,CWE-124
BIN_2370356,0,
BIN_2370462,0,
BIN_2370880,0,
BIN_2371416,1,CWE-023
BIN_2371642,1,CWE-590
BIN_2371851,0,
BIN_2371995,0,
BIN_2372050,1,CWE-191
BIN_2372435,0,
BIN_2372474,1,CWE-121
BIN_2372749,1,CWE-023
BIN_2373085,1,CWE-415
BIN_2373271,1,CWE-401
BIN_2373477,1,CWE-078
BIN_2373725,0,
BIN_2373763,1,CWE-121
BIN_2373829,0,
BIN_2373912,1,CWE-122
BIN_2374258,0,
BIN_2374321,1,CWE-369
BIN_2374337,1,CWE-252
BIN_2374694,1,CWE-416
BIN_2374853,0,
BIN_2375071,0,
BIN_2375163,0,
BIN_2375278,1,CWE-121
BIN_2375885,0,
BIN_2376645,1,CWE-195
BIN_2376838,1,CWE-134
BIN_2377209,1,CWE-190
BIN_2377308,0,
BIN_2377817,0,
BIN_2377978,0,
BIN_2378035,1,CWE-191
BIN_2378058,0,
BIN_2378876,0,
BIN_2378960,0,
BIN_2379707,0,
BIN_2379721,0,
BIN_2379793,1,CWE-197
BIN_2380016,1,CWE-121
BIN_2380194,1,CWE-121
BIN_2380863,0,
BIN_2380950,0,
BIN_2381085,1,CWE-190
BIN_2381122,0,
BIN_2381209,1,CWE-762
BIN_2381394,0,
BIN_2381684,1,CWE-194
BIN_2381723,1,CWE-122
BIN_2381732,0,
BIN_2382038,1,CWE-190
BIN_2382297,1,CWE-762
BIN_2382322,0,
BIN_2382457,1,CWE-762
BIN_2382527,1,CWE-190
BIN_2382538,1,CWE-391
BIN_2382724,1,CWE-401
BIN_2382761,0,
BIN_2382814,0,
BIN_2382945,1,CWE-121
BIN_2383203,0,
BIN_2383338,0,
BIN_2383599,0,
BIN_2383618,1,CWE-126
BIN_2383839,0,
BIN_2383878,1,CWE-762
BIN_2384214,1,CWE-191
BIN_2384482,0,
BIN_2384532,1,CWE-758
BIN_2384650,0,
BIN_2384698,0,
BIN_2384996,0,
BIN_2385151,0,
BIN_2385157,0,
BIN_2385904,1,CWE-121
BIN_2385905,1,CWE-124
BIN_2385958,0,
BIN_2386472,1,CWE-134
BIN_2386742,0,
BIN_2388425,1,CWE-126
BIN_2388614,1,CWE-190
BIN_2389129,1,CWE-122
BIN_2389749,0,
BIN_2389782,0,
BIN_2389950,1,CWE-122
BIN_2390102,0,
BIN_2390327,0,
BIN_2390367,1,CWE-190
BIN_2390442,0,
BIN_2390552,1,CWE-253
BIN_2391061,0,
BIN_2391224,1,CWE-195
BIN_2391433,0,
BIN_2391614,1,CWE-191
BIN_2391829,1,CWE-762
BIN_2392300,0,
BIN_2392523,0,
BIN_2392725,0,
BIN_2392941,0,
BIN_2392946,1,CWE-122
BIN_2393151,0,
BIN_2393242,0,
BIN_2393508,1,CWE-122
BIN_2393568,1,CWE-690
BIN_2393574,0,
BIN_2394134,0,
BIN_2394230,0,
BIN_2394574,0,
BIN_2394762,0,
BIN_2394925,0,
BIN_2395373,0,
BIN_2395896,1,CWE-590
BIN_2396068,1,CWE-126
BIN_2396350,0,
BIN_2396442,0,
BIN_2396639,1,CWE-398
BIN_2396881,0,
BIN_2397000,0,
BIN_2397346,0,
BIN_2398098,0,
BIN_2398138,0,
BIN_2398260,0,
BIN_2398444,0,
BIN_2398666,1,CWE-121
BIN_2398744,1,CWE-762
BIN_2398773,0,
BIN_2399216,1,CWE-789
BIN_2399472,0,
BIN_2399650,0,
BIN_2399708,1,CWE-457
BIN_2400013,1,CWE-401
BIN_2400289,0,
BIN_2400486,0,
BIN_2400863,1,CWE-121
BIN_2400893,0,
BIN_2401206,1,CWE-134
BIN_2401224,1,CWE-457
BIN_2401977,1,CWE-690
BIN_2402207,0,
BIN_2402345,1,CWE-023
BIN_2403167,0,
BIN_2403198,1,CWE-121
BIN_2403519,0,
BIN_2403526,0,
BIN_2403677,0,
BIN_2403971,1,CWE-121
BIN_2403981,1,CWE-121
BIN_2405503,1,CWE-252
BIN_2405548,0,
BIN_2405585,0,
BIN_2405608,0,
BIN_2406092,1,CWE-190
BIN_2406330,1,CWE-369
BIN_2406756,0,
BIN_2406821,0,
BIN_2406856,1,CWE-122
BIN_2407017,0,
BIN_2407151,0,
BIN_2407403,1,CWE-401
BIN_2407411,1,CWE-122
BIN_2407583,0,
BIN_2407649,1,CWE-190
BIN_2407864,1,CWE-377
BIN_2407926,1,CWE-427
BIN_2407939,0,
BIN_2408221,1,CWE-121
BIN_2408266,1,CWE-773
BIN_2408298,0,
BIN_2408430,0,
BIN_2408553,1,CWE-762
BIN_2408646,0,
BIN_2408992,0,
BIN_2409708,1,CWE-127
BIN_2409869,1,CWE-789
BIN_2410217,1,CWE-134
BIN_2411110,1,CWE-121
BIN_2412094,1,CWE-400
BIN_2412120,1,CWE-191
BIN_2412292,1,CWE-588
BIN_2412569,1,CWE-415
BIN_2412811,0,
BIN_2413421,1,CWE-194
BIN_2413947,0,
BIN_2414244,1,CWE-126
BIN_2414809,0,
BIN_2415198,0,
BIN_2415397,0,
BIN_2415574,0,
BIN_2416524,1,CWE-253
BIN_2416904,1,CWE-122
BIN_2417046,0,
BIN_2417199,0,
BIN_2417272,1,CWE-023
BIN_2417551,1,CWE-190
BIN_2417837,0,
BIN_2417874,1,CWE-191
BIN_2417980,0,
BIN_2418006,0,
BIN_2418288,1,CWE-789
BIN_2418897,1,CWE-124
BIN_2418903,1,CWE-390
BIN_2419114,1,CWE-391
BIN_2419154,1,CWE-127
BIN_2419838,0,
BIN_2419878,1,CWE-023
BIN_2419988,0,
BIN_2420210,0,
BIN_2420505,0,
BIN_2420579,1,CWE-122
BIN_2421039,1,CWE-023
BIN_2421054,0,
BIN_2421316,1,CWE-617
BIN_2421387,0,
BIN_2421622,0,
BIN_2421659,1,CWE-078
BIN_2421810,1,CWE-121
BIN_2421826,1,CWE-476
BIN_2421890,0,
BIN_2421975,1,CWE-036
BIN_2422031,0,
BIN_2422130,1,CWE-606
BIN_2422223,0,
BIN_2422974,1,CWE-134
BIN_2423270,0,
BIN_2423562,1,CWE-036
BIN_2423606,1,CWE-690
BIN_2423841,0,
BIN_2423945,0,
BIN_2424079,1,CWE-121
BIN_2424424,1,CWE-680
BIN_2425039,1,CWE-127
BIN_2425069,1,CWE-563
BIN_2425425,1,CWE-377
BIN_2426611,0,
BIN_2426865,0,
BIN_2427030,0,
BIN_2427417,1,CWE-588
BIN_2427581,1,CWE-078
BIN_2427593,0,
BIN_2427895,1,CWE-789
BIN_2428128,0,
BIN_2428152,0,
BIN_2428173,1,CWE-191
BIN_2428175,0,
BIN_2428210,1,CWE-023
BIN_2428299,1,CWE-078
BIN_2428346,1,CWE-546
BIN_2428423,1,CWE-690
BIN_2428492,1,CWE-078
BIN_2428566,1,CWE-023
BIN_2428807,0,
BIN_2428861,1,CWE-122
BIN_2429904,1,CWE-122
BIN_2430043,0,
BIN_2430160,0,
BIN_2430732,1,CWE-134
BIN_2430926,1,CWE-122
BIN_2430970,1,CWE-023
BIN_2431161,1,CWE-843
BIN_2431170,1,CWE-457
BIN_2431389,0,
BIN_2431460,1,CWE-191
BIN_2431739,0,
BIN_2431791,1,CWE-127
BIN_2432516,0,
BIN_2432802,1,CWE-252
BIN_2433370,0,
BIN_2433663,0,
BIN_2434397,0,
BIN_2434434,0,
BIN_2434670,1,CWE-127
BIN_2434692,0,
BIN_2434715,0,
BIN_2435161,1,CWE-023
BIN_2436332,0,
BIN_2436407,1,CWE-127
BIN_2436418,0,
BIN_2436508,0,
BIN_2436782,1,CWE-078
BIN_2437194,0,
BIN_2437309,0,
BIN_2437322,0,
BIN_2437469,1,CWE-762
BIN_2437958,0,
BIN_2438472,0,
BIN_2438486,1,CWE-121
BIN_2438541,0,
BIN_2438722,1,CWE-690
BIN_2438734,1,CWE-121
BIN_2438767,0,
BIN_2439592,0,
BIN_2439895,1,CWE-078
BIN_2440086,1,CWE-396
BIN_2440307,0,
BIN_2441740,0,
BIN_2442072,0,
BIN_2442099,0,
BIN_2442189,1,CWE-195
BIN_2443063,0,
BIN_2443086,0,
BIN_2443123,1,CWE-479
BIN_2443317,0,
BIN_2443377,1,CWE-762
BIN_2443384,1,CWE-789
BIN_2443438,1,CWE-761
BIN_2443720,1,CWE-590
BIN_2444053,0,
BIN_2444124,0,
BIN_2444225,1,CWE-400
BIN_2444478,0,
BIN_2444644,1,CWE-078
BIN_2444694,0,
BIN_2445062,0,
BIN_2445391,1,CWE-121
BIN_2445498,0,
BIN_2445620,1,CWE-023
BIN_2446066,1,CWE-127
BIN_2446489,0,
BIN_2446661,1,CWE-666
BIN_2446691,0,
BIN_2446988,0,
BIN_2447603,0,
BIN_2447803,0,
BIN_2448211,1,CWE-690
BIN_2448308,1,CWE-036
BIN_2448402,1,CWE-605
BIN_2448743,0,
BIN_2448800,0,
BIN_2449031,1,CWE-078
BIN_2449069,1,CWE-457
BIN_2449072,0,
BIN_2449103,1,CWE-121
BIN_2449112,0,
BIN_2449237,1,CWE-190
BIN_2449350,0,
BIN_2449452,1,CWE-416
BIN_2450050,1,CWE-762
BIN_2450369,1,CWE-762
BIN_2450713,0,
BIN_2450968,0,
BIN_2451050,0,
BIN_2451058,0,
BIN_2451498,1,CWE-122
BIN_2451756,1,CWE-253
BIN_2452439,1,CWE-127
BIN_2452745,0,
BIN_2452887,1,CWE-685
BIN_2453141,0,
BIN_2453189,1,CWE-023
BIN_2453225,1,CWE-126
BIN_2453337,0,
BIN_2453415,0,
BIN_2453557,0,
BIN_2454348,0,
BIN_2454520,1,CWE-124
BIN_2454604,0,
BIN_2454754,0,
BIN_2454986,1,CWE-190
BIN_2455419,0,
BIN_2455464,0,
BIN_2455650,0,
BIN_2455701,0,
BIN_2455769,1,CWE-121
BIN_2455962,1,CWE-467
BIN_2456406,0,
BIN_2456515,0,
BIN_2456675,1,CWE-023
BIN_2456701,0,
BIN_2456781,0,
BIN_2457174,0,
BIN_2457443,1,CWE-124
BIN_2457874,1,CWE-134
BIN_2458121,1,CWE-587
BIN_2458361,1,CWE-590
BIN_2458377,1,CWE-194
BIN_2458850,1,CWE-023
BIN_2458959,0,
BIN_2459255,1,CWE-190
BIN_2459262,1,CWE-546
BIN_2459265,0,
BIN_2459306,1,CWE-124
BIN_2459973,1,CWE-789
BIN_2460064,0,
BIN_2460650,1,CWE-590
BIN_2461277,1,CWE-590
BIN_2461915,0,
BIN_2462031,0,
BIN_2462169,0,
BIN_2462462,1,CWE-127
BIN_2462643,1,CWE-134
BIN_2463638,1,CWE-457
BIN_2463809,1,CWE-126
BIN_2464307,0,
BIN_2464552,1,CWE-789
BIN_2464908,1,CWE-191
BIN_2464997,0,
BIN_2465436,1,CWE-122
BIN_2465593,1,CWE-122
BIN_2465627,1,CWE-122
BIN_2466199,0,
BIN_2466328,0,
BIN_2466436,0,
BIN_2466631,0,
BIN_2466638,0,
BIN_2466670,0,
BIN_2467100,1,CWE-023
BIN_2467716,1,CWE-190
BIN_2467926,1,CWE-126
BIN_2467947,0,
BIN_2467956,1,CWE-122
BIN_2467991,1,CWE-023
BIN_2468006,0,
BIN_2468922,1,CWE-401
BIN_2469078,0,
BIN_2469110,0,
BIN_2469182,1,CWE-401
BIN_2469704,0,
BIN_2470509,0,
BIN_2471165,1,CWE-124
BIN_2471340,1,CWE-122
BIN_2471664,1,CWE-126
BIN_2471771,0,
BIN_2472190,0,
BIN_2472306,0,
BIN_2472413,0,
BIN_2472604,0,
BIN_2472691,0,
BIN_2472959,1,CWE-036
BIN_2473008,1,CWE-036
BIN_2473585,0,
BIN_2473766,1,CWE-191
BIN_2473768,0,
BIN_2473872,1,CWE-190
BIN_2474087,1,CWE-606
BIN_2474229,0,
BIN_2474262,1,CWE-190
BIN_2474581,1,CWE-124
BIN_2474950,1,CWE-675
BIN_2474988,1,CWE-253
BIN_2475219,1,CWE-124
BIN_2475277,0,
BIN_2475802,1,CWE-190
BIN_2475921,1,CWE-124
BIN_2475927,1,CWE-191
BIN_2476090,1,CWE-190
BIN_2476229,1,CWE-606
BIN_2476417,0,
BIN_2477034,0,
BIN_2477215,0,
BIN_2477383,0,
BIN_2477859,1,CWE-191
BIN_2477956,1,CWE-122
BIN_2478286,0,
BIN_2478573,1,CWE-401
BIN_2478683,0,
BIN_2478777,1,CWE-134
BIN_2479686,1,CWE-680
BIN_2479915,1,CWE-122
BIN_2480063,1,CWE-194
BIN_2480166,0,
BIN_2480230,0,
BIN_2480409,1,CWE-563
BIN_2480744,0,
BIN_2480773,0,
BIN_2481058,0,
BIN_2482025,1,CWE-124
BIN_2482222,0,
BIN_2483271,0,
BIN_2483352,1,CWE-023
BIN_2483385,0,
BIN_2483654,0,
BIN_2483686,0,
BIN_2483806,1,CWE-590
BIN_2484381,0,
BIN_2484407,1,CWE-124
BIN_2484595,0,
BIN_2484875,0,
BIN_2485145,1,CWE-369
BIN_2485374,1,CWE-680
BIN_2485389,1,CWE-252
BIN_2485524,1,CWE-124
BIN_2485661,1,CWE-134
BIN_2485743,0,
BIN_2486432,1,CWE-675
BIN_2486835,1,CWE-127
BIN_2486993,0,
BIN_2487425,0,
BIN_2487621,1,CWE-590
BIN_2488043,0,
BIN_2488238,0,
BIN_2488298,1,CWE-190
BIN_2488496,1,CWE-121
BIN_2488525,0,
BIN_2488571,0,
BIN_2488915,1,CWE-078
BIN_2489275,1,CWE-121
BIN_2490228,0,
BIN_2490388,1,CWE-416
BIN_2490540,1,CWE-036
BIN_2490562,0,
BIN_2490572,1,CWE-510
BIN_2490598,0,
BIN_2490691,1,CWE-194
BIN_2490711,1,CWE-134
BIN_2491574,0,
BIN_2491617,1,CWE-369
BIN_2491845,0,
BIN_2492374,0,
BIN_2492403,1,CWE-134
BIN_2492466,0,
BIN_2492603,0,
BIN_2492697,1,CWE-194
BIN_2492772,1,CWE-122
BIN_2492798,0,
BIN_2492915,0,
BIN_2494832,1,CWE-590
BIN_2494896,1,CWE-457
BIN_2495106,0,
BIN_2495138,1,CWE-122
BIN_2495428,0,
BIN_2495489,0,
BIN_2495516,1,CWE-122
BIN_2495595,0,
BIN_2495861,0,
BIN_2497001,1,CWE-121
BIN_2497212,0,
BIN_2497451,0,
BIN_2497529,0,
BIN_2497590,1,CWE-190
BIN_2498281,0,
BIN_2498442,0,
BIN_2498702,0,
BIN_2499389,1,CWE-762
BIN_2499399,0,
BIN_2499528,0,
BIN_2499892,0,
BIN_2499991,1,CWE-126
BIN_2500677,0,
BIN_2500903,0,
BIN_2500937,0,
BIN_2501106,0,
BIN_2501681,1,CWE-197
BIN_2501778,1,CWE-253
BIN_2501858,1,CWE-122
BIN_2502694,0,
BIN_2502700,0,
BIN_2503372,0,
BIN_2503586,1,CWE-190
BIN_2503678,1,CWE-121
BIN_2503999,1,CWE-121
BIN_2504042,1,CWE-690
BIN_2504224,0,
BIN_2504388,1,CWE-023
BIN_2504427,0,
BIN_2504441,1,CWE-478
BIN_2504614,0,
BIN_2504668,0,
BIN_2504782,0,
BIN_2505454,1,CWE-190
BIN_2505485,1,CWE-191
BIN_2505854,0,
BIN_2506054,0,
BIN_2506224,0,
BIN_2506564,0,
BIN_2507531,1,CWE-121
BIN_2507789,0,
BIN_2508076,0,
BIN_2508261,1,CWE-127
BIN_2508372,0,
BIN_2508734,0,
BIN_2508973,0,
BIN_2509074,1,CWE-590
BIN_2509391,0,
BIN_2509594,1,CWE-401
BIN_2509749,1,CWE-415
BIN_2510008,0,
BIN_2510608,0,
BIN_2510711,1,CWE-415
BIN_2510865,1,CWE-369
BIN_2510954,0,
BIN_2511361,1,CWE-124
BIN_2511407,1,CWE-134
BIN_2511608,0,
BIN_2511615,1,CWE-121
BIN_2511733,1,CWE-121
BIN_2512105,0,
BIN_2513058,1,CWE-122
BIN_2513138,1,CWE-197
BIN_2513378,0,
BIN_2513813,1,CWE-196
BIN_2514104,1,CWE-122
BIN_2514176,0,
BIN_2514821,0,
BIN_2514907,0,
BIN_2515020,0,
BIN_2515086,0,
BIN_2515298,0,
BIN_2515512,1,CWE-191
BIN_2515752,0,
BIN_2515829,0,
BIN_2515856,0,
BIN_2516082,1,CWE-121
BIN_2516141,0,
BIN_2516403,1,CWE-122
BIN_2516589,0,
BIN_2516764,0,
BIN_2517121,1,CWE-195
BIN_2517454,1,CWE-078
BIN_2517589,1,CWE-122
BIN_2517674,0,
BIN_2517823,1,CWE-121
BIN_2517949,0,
BIN_2517967,0,
BIN_2518020,0,
BIN_2518232,0,
BIN_2518353,0,
BIN_2518584,0,
BIN_2518872,1,CWE-122
BIN_2519179,1,CWE-590
BIN_2519725,0,
BIN_2520154,0,
BIN_2520317,1,CWE-121
BIN_2520362,0,
BIN_2520593,0,
BIN_2521090,1,CWE-590
BIN_2521092,1,CWE-121
BIN_2521256,0,
BIN_2522044,1,CWE-762
BIN_2522059,0,
BIN_2522202,0,
BIN_2522729,0,
BIN_2522875,1,CWE-122
BIN_2523085,1,CWE-427
BIN_2523272,1,CWE-078
BIN_2523569,0,
BIN_2524012,1,CWE-762
BIN_2524444,0,
BIN_2524561,0,
BIN_2524590,0,
BIN_2525169,1,CWE-195
BIN_2525530,1,CWE-122
BIN_2525605,1,CWE-122
BIN_2525608,0,
BIN_2525636,0,
BIN_2525755,1,CWE-762
BIN_2527199,1,CWE-134
BIN_2527252,0,
BIN_2527643,1,CWE-546
BIN_2527683,0,
BIN_2527698,0,
BIN_2528130,1,CWE-400
BIN_2528134,0,
BIN_2528741,0,
BIN_2528771,1,CWE-762
BIN_2529081,0,
BIN_2529144,1,CWE-124
BIN_2529245,0,
BIN_2529325,0,
BIN_2529353,1,CWE-124
BIN_2529507,1,CWE-195
BIN_2529721,0,
BIN_2529838,0,
BIN_2529920,1,CWE-197
BIN_2530082,1,CWE-457
BIN_2530192,0,
BIN_2530509,0,
BIN_2530599,0,
BIN_2531480,0,
BIN_2531858,1,CWE-122
BIN_2531881,0,
BIN_2532013,1,CWE-789
BIN_2532119,0,
BIN_2532400,1,CWE-191
BIN_2532424,0,
BIN_2532629,1,CWE-680
BIN_2532682,1,CWE-122
BIN_2532805,1,CWE-078
BIN_2533130,1,CWE-369
BIN_2533252,1,CWE-369
BIN_2533356,1,CWE-252
BIN_2533476,1,CWE-690
BIN_2533771,1,CWE-398
BIN_2533811,0,
BIN_2534034,1,CWE-476
BIN_2534396,0,
BIN_2534729,0,
BIN_2534981,1,CWE-124
BIN_2535003,1,CWE-195
BIN_2535158,1,CWE-457
BIN_2535375,0,
BIN_2535383,1,CWE-416
BIN_2535678,1,CWE-400
BIN_2535770,1,CWE-194
BIN_2536031,1,CWE-190
BIN_2536394,0,
BIN_2536942,1,CWE-690
BIN_2537080,0,
BIN_2537364,0,
BIN_2537662,0,
BIN_2537926,0,
BIN_2538087,0,
BIN_2538132,0,
BIN_2538192,1,CWE-023
BIN_2538364,0,
BIN_2538854,0,
BIN_2538959,0,
BIN_2539061,1,CWE-563
BIN_2539258,0,
BIN_2539307,1,CWE-122
BIN_2539685,0,
BIN_2540061,1,CWE-078
BIN_2540214,0,
BIN_2540223,1,CWE-121
BIN_2540321,0,
BIN_2540595,0,
BIN_2540636,0,
BIN_2540743,0,
BIN_2540759,1,CWE-690
BIN_2540962,1,CWE-195
BIN_2541005,0,
BIN_2541289,0,
BIN_2541390,1,CWE-126
BIN_2541451,1,CWE-134
BIN_2541583,1,CWE-127
BIN_2541606,0,
BIN_2541890,0,
BIN_2541925,0,
BIN_2542632,0,
BIN_2542958,1,CWE-590
BIN_2543102,1,CWE-191
BIN_2543636,1,CWE-195
BIN_2543892,0,
BIN_2544199,0,
BIN_2544495,0,
BIN_2544620,1,CWE-134
BIN_2545384,1,CWE-190
BIN_2545641,1,CWE-134
BIN_2545756,0,
BIN_2545794,1,CWE-590
BIN_2545816,0,
BIN_2546354,0,
BIN_2546429,0,
BIN_2546582,0,
BIN_2547031,1,CWE-427
BIN_2547173,1,CWE-134
BIN_2547425,0,
BIN_2547443,1,CWE-197
BIN_2547453,1,CWE-690
BIN_2547479,1,CWE-124
BIN_2547886,1,CWE-190
BIN_2547895,0,
BIN_2548052,0,
BIN_2548105,0,
BIN_2548150,0,
BIN_2548643,0,
BIN_2548821,0,
BIN_2548999,0,
BIN_2549265,0,
BIN_2549324,0,
BIN_2549509,1,CWE-789
BIN_2549632,1,CWE-121
BIN_2550038,0,
